Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
576907,22142,CHRISTMAS CRAFT WHITE FAIRY,12.0,2011-11-17 09:34:00,1.45,12610.0,Italy
545022,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8.0,2011-02-25 14:24:00,2.55,12921.0,United Kingdom
555383,21251,DINOSAUR HEIGHT CHART STICKER SET ###,3.0,2011-06-02 15:13:00,2.95,12517.0,Germany
574343,23188,VINTAGE  2 METRE FOLDING RULER,12.0,2011-11-04 10:11:00,1.65,12576.0,Poland
576076,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1.0,2011-11-13 16:18:00,3.75,14382.0,United Kingdom
546972,21484,CHICK GREY HOT WATER BOTTLE,1.0,2011-03-18 12:04:00,8.29,,United Kingdom
565426,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,,0.95,12851.0,United Kingdom bad_value
541848,21917,SET 12 KIDS  WHITE CHALK STICKS,1.0,2011-01-23 13:31:00,0.42,17611.0,United Kingdom
567183,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1.0,2011-09-18 15:32:00,14.95,14769.0,United Kingdom
571054,23233,WRAP POPPIES  DESIGN,25.0,2011-10-13 13:58:00,0.42,14234.0,United Kingdom
546321,71101E,STANDING FAIRY POLE SUPPORT,12.0,2011-03-11 09:39:00,0.85,16475.0,United Kingdom
550500,85094,CANDY SPOT EGG WARMER RABBIT,4.0,2011-04-18 15:26:00,0.83,,United Kingdom
557956,22386,JUMBO BAG PINK POLKADOT ###,2.0,,2.08,18283.0,United Kingdom ???
537126,22539,MINI JIGSAW DOLLY GIRL,1.0,2010-12-05 12:13:00,0.42,18118.0,United Kingdom
551966,22383,LUNCH BAG SUKI DESIGN,3.0,2011-05-05 13:14:00,1.65,15356.0,United Kingdom
561632,1363680.000,ALARM CLOCK BAKELIKE PINK mixed_CASE,4.0,,3.75,15639.0,United Kingdom typoo
575512,23486,ANTIQUE HEART SHELF UNIT,1.0,2011-11-10 10:36:00,666.0,14121.0,United Kingdom
551889,22919,HERB MARKER MINT,12.0,2011-05-05 09:34:00,0.65,18198.0,United Kingdom
574967,21484,CHICK GREY HOT WATER BOTTLE,2.0,2011-11-08 10:51:00,9.13,,United Kingdom
572854,22835,HOT WATER BOTTLE I AM SO POORLY,10.0,2011-10-26 12:28:00,4.25,14096.0,United Kingdom
565455,23236,STORAGE TIN VINTAGE DOILY,1.0,2011-09-04 16:09:00,2.89,,United Kingdom
566288,22424,ENAMEL BREAD BIN CREAM,1.0,2011-09-11 15:18:00,12.75,12883.0,United Kingdom
568703,22919,HERB MARKER MINT,6.0,2011-09-28 15:21:00,0.65,12748.0,United Kingdom
571656,22383,LUNCH BAG SUKI DESIGN,5.0,2011-10-18 12:43:00,1.65,16393.0,United Kingdom
563623,22138,BAKING SET 9 PIECE RETROSPOT,24.0,2011-08-18 10:23:00,4.25,15189.0,United Kingdom @@@
541214,22431,WATERING CAN BLUE ELEPHANT,6.0,2011-01-14 13:41:00,1.95,15570.0,United Kingdom
540977,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS typoo,1.0,,2.51,,United Kingdom INVALID
539737,21324,HANGING MEDINA LANTERN SMALL,1.0,2010-12-21 15:19:00,5.91,,United Kingdom
575959,82583,HOT BATHS METAL SIGN,4.0,,2.1,14547.0,United Kingdom
573542,23263,SET OF 3 WOODEN HEART DECORATIONS,6.0,2011-10-31 13:03:00,1.25,14702.0,United Kingdom
579471,22752,SET 7 BABUSHKA NESTING BOXES,1.0,2011-11-29 15:08:00,16.63,,United Kingdom
555510,47566,PARTY BUNTING,1.0,2011-06-03 17:09:00,10.79,,United Kingdom
552531,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2.0,2011-05-10 09:35:00,7.95,13742.0,United Kingdom
547400,84970s,HANGING HEART ZINC T-LIGHT HOLDER,2.0,2011-03-22 16:56:00,2.08,,United Kingdom
576617,22174,PHOTO CUBE,9.0,2011-11-15 16:57:00,3.29,,United Kingdom
564756,22096,PINK PAISLEY SQUARE TISSUE BOX,2.0,2011-08-30 10:33:00,2.46,,United Kingdom
562599,72741,GRAND CHOCOLATECANDLE,9.0,2011-08-08 10:01:00,1.45,13013.0,United Kingdom
550765,79030G,TUMBLER NEW ENGLAND,48.0,2011-04-20 12:28:00,0.39,16103.0,United Kingdom
578344,22083,PAPER CHAIN KIT RETROSPOT,1.0,2011-11-24 09:21:00,5.79,,United Kingdom
568134,22423,REGENCY CAKESTAND 3 TIER bad_value,3.0,2011-09-23 17:02:00,24.96,,United Kingdom INVALID
576554,23399,HOME SWEET HOME HANGING HEART,12.0,2011-11-15 12:57:00,0.85,13066.0,United Kingdom
543713,84997b,RED 3 PIECE RETROSPOT CUTLERY SET,8.0,2011-02-11 11:46:00,8.29,,United Kingdom
580675,23439,HAND WARMER RED LOVE HEART,12.0,2011-12-05 14:35:00,2.1,15640.0,United Kingdom
548522,20761,BLUE PAISLEY SKETCHBOOK ???,1.0,,7.46,,United Kingdom ???
545227,84510A,SET OF 4 ENGLISH ROSE COASTERS,10.0,2011-03-01 09:35:00,1.25,12428.0,Finland
568040,22037,ROBOT BIRTHDAY CARD typoo,12.0,,0.42,12681.0,France bad_value
570871,22383,LUNCH BAG SUKI DESIGN,2.0,2011-10-12 16:36:00,4.13,,United Kingdom
560996,22156,HEART DECORATION WITH PEARLS,8.0,2011-07-22 13:53:00,0.85,17625.0,United Kingdom
576394,48194,DOORMAT HEARTS,10.0,2011-11-15 10:32:00,7.08,12415.0,Australia
575908,10080,GROOVY CACTUS INFLATABLE,24.0,,0.39,13091.0,United Kingdom
578074,22776,SWEETHEART 3 TIER CAKE STAND bad_value,1.0,,9.95,17590.0,United Kingdom typoo
544349,22926,IVORY GIANT GARDEN THERMOMETER mixed_CASE,2.0,,5.95,16713.0,United Kingdom ###
568883,23425,STORAGE TIN HOME SWEET HOME,12.0,2011-09-29 12:43:00,2.49,18198.0,United Kingdom
566288,22839,3 TIER CAKE TIN GREEN AND CREAM,1.0,2011-09-11 15:18:00,14.95,12883.0,United Kingdom
543111,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,2011-02-03 12:44:00,1.69,15719.0,United Kingdom mixed_CASE
578032,22138,BAKING SET 9 PIECE RETROSPOT,3.0,2011-11-22 13:41:00,4.95,16633.0,United Kingdom
544470,22970,LONDON BUS COFFEE MUG,6.0,,2.55,12707.0,France ###
538071,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4.0,,8.47,,United Kingdom typoo
577595,23439,HAND WARMER RED LOVE HEART typoo,2.0,,2.1,16399.0,United Kingdom ###
572465,22809,SET OF 6 T-LIGHTS SANTA,6.0,2011-10-24 13:26:00,2.95,14474.0,United Kingdom
548666,22824,3 TIER SWEETHEART GARDEN SHELF,1.0,2011-04-01 14:58:00,35.95,13124.0,United Kingdom
551010,20712,JUMBO BAG WOODLAND ANIMALS,1.0,2011-04-26 09:52:00,4.13,,United Kingdom
570871,22814,CARD PARTY GAMES,4.0,2011-10-12 16:36:00,0.42,,United Kingdom
563580,84836,ZINC METAL HEART DECORATION,2.0,2011-08-17 15:53:00,1.25,16706.0,United Kingdom
556905,21864,UNION JACK FLAG PASSPORT COVER bad_value,1.0,2011-06-15 13:05:00,2.1,16904.0,United Kingdom
549262,22621,TRADITIONAL KNITTING NANCY,2.0,2011-04-07 12:38:00,1.65,14465.0,United Kingdom
573584,48187,DOORMAT NEW ENGLAND,10.0,2011-10-31 14:36:00,7.08,16705.0,United Kingdom
563847,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE mixed_CASE,4.0,,3.75,16139.0,United Kingdom mixed_CASE
560590,22630,DOLLY GIRL LUNCH BOX,12.0,2011-07-19 15:55:00,1.95,12560.0,Germany
544598,22502,PICNIC BASKET WICKER SMALL,3.0,2011-02-21 18:10:00,8.29,,United Kingdom
579493,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6.0,2011-11-29 15:24:00,2.95,15570.0,United Kingdom
556056,15060B,FAIRY CAKE DESIGN UMBRELLA,1.0,2011-06-08 13:35:00,3.75,17841.0,United Kingdom
546649,10002,INFLATABLE POLITICAL GLOBE @@@,1.0,2011-03-15 14:17:00,1.63,,United Kingdom
547964,21935,SUKI  SHOULDER BAG,1.0,2011-03-28 15:45:00,3.29,,United Kingdom
536864,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN ???,2.0,,5.91,,United Kingdom bad_value
537215,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,24.0,2010-12-05 15:38:00,1.65,12747.0,United Kingdom
566085,21159,MOODY BOY  DOOR HANGER,1.0,2011-09-09 10:12:00,0.39,17841.0,United Kingdom
562955,21059,PARTY INVITES DINOSAURS,1.0,,1.63,,United Kingdom @@@
547647,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24.0,2011-03-24 11:43:00,0.55,15144.0,United Kingdom
572719,21524,DOORMAT SPOTTY HOME SWEET HOME,2.0,2011-10-25 15:03:00,8.25,13871.0,United Kingdom
568795,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1.0,2011-09-29 10:19:00,1.65,17870.0,United Kingdom
567656,22758,LARGE PURPLE BABUSHKA NOTEBOOK,1.0,2011-09-21 14:40:00,2.46,14096.0,United Kingdom
557771,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6.0,2011-06-22 14:43:00,1.65,15601.0,United Kingdom
550471,20707,CRAZY DAISY HEART DECORATION,3.0,2011-04-18 13:52:00,0.83,,United Kingdom
570102,23513,EMBROIDERED RIBBON REEL SUSIE,6.0,2011-10-07 12:17:00,2.08,16455.0,United Kingdom
568050,M,Manual,1.0,2011-09-23 12:38:00,1.5,15901.0,United Kingdom
543172,20712,JUMBO BAG WOODLAND ANIMALS,6.0,2011-02-04 09:11:00,4.13,,United Kingdom
566669,23070,EDWARDIAN HEART PHOTO FRAME,4.0,2011-09-14 11:36:00,4.15,18065.0,United Kingdom
543828,22649,STRAWBERRY FAIRY CAKE TEAPOT mixed_CASE,8.0,,4.95,14156.0,EIRE @@@
567183,23240,SET OF 4 KNICK KNACK TINS DOILY,2.0,2011-09-18 15:32:00,4.15,14769.0,United Kingdom
555276,35971,ROSE FOLKART HEART DECORATIONS,1.0,2011-06-01 17:28:00,2.46,,United Kingdom
569329,23494,VINTAGE DOILY DELUXE SEWING KIT,3.0,2011-10-03 13:03:00,5.95,17652.0,United Kingdom
549251,84033,FLAG OF ST GEORGE,2.0,2011-04-07 12:16:00,1.65,14449.0,United Kingdom
560385,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2.0,2011-07-18 12:53:00,1.65,14583.0,United Kingdom
559052,21385,IVORY HANGING DECORATION  HEART,1.0,,1.63,,United Kingdom
554039,23172,REGENCY TEA PLATE PINK,12.0,2011-05-20 14:27:00,1.65,15095.0,United Kingdom
580610,23393,HOME SWEET HOME CUSHION COVER,1.0,2011-12-05 11:48:00,10.79,,United Kingdom
565331,20712,JUMBO BAG WOODLAND ANIMALS,1.0,2011-09-02 13:59:00,2.08,16674.0,United Kingdom
542867,21947,SET OF 6 HEART CHOPSTICKS,2.0,2011-02-01 12:22:00,1.25,,United Kingdom
564380,22432,WATERING CAN PINK BUNNY,24.0,2011-08-25 10:39:00,1.95,14314.0,United Kingdom
542906,21012,ANTIQUE ALL GLASS CANDLESTICK mixed_CASE,14.0,,2.46,,United Kingdom ???
547062,82551,LAUNDRY 15C METAL SIGN bad_value,1.0,2011-03-20 13:28:00,1.45,16728.0,United Kingdom INVALID
557489,22301,COFFEE MUG CAT + BIRD DESIGN,6.0,2011-06-20 14:58:00,2.55,12490.0,France
576599,22440,BALLOON WATER BOMB PACK OF 35,20.0,2011-11-15 15:06:00,0.42,14544.0,United Kingdom
32229600.000,21811,CHRISTMAS HANGING HEART WITH BELL,10.0,2010-12-05 13:18:00,1.25,14161.0,United Kingdom
559301,22469,HEART OF WICKER SMALL,12.0,2011-07-07 12:41:00,1.65,13842.0,United Kingdom @@@
560360,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12.0,2011-07-18 11:55:00,6.95,12744.0,Singapore
569670,22138,BAKING SET 9 PIECE RETROSPOT,1.0,2011-10-05 13:47:00,4.95,14730.0,United Kingdom
540023,22198,LARGE POPCORN HOLDER bad_value,2.0,,1.65,15039.0,United Kingdom INVALID
570776,23343,JUMBO BAG VINTAGE CHRISTMAS,10.0,2011-10-12 11:45:00,2.08,13985.0,United Kingdom
545655,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1.0,2011-03-04 13:58:00,2.95,14670.0,United Kingdom
537823,85129B,BEADED CRYSTAL HEART GREEN SMALL INVALID,1.0,,2.51,,United Kingdom bad_value
537237,21632,VINTAGE PINK DECORATIVE PARASOL,1.0,2010-12-06 09:58:00,25.49,,United Kingdom
546429,84792,ENCHANTED BIRD COATHANGER 5 HOOK @@@,1.0,,4.65,17611.0,United Kingdom
572296,23238,SET OF 4 KNICK KNACK TINS LONDON,1.0,2011-10-23 14:28:00,4.15,13598.0,United Kingdom ???
557850,22344,PARTY PIZZA DISH PINK POLKADOT @@@,24.0,2011-06-23 10:56:00,0.85,12720.0,Germany INVALID
537050,22403,MAGNETS PACK OF 4 VINTAGE LABELS,12.0,2010-12-05 11:10:00,1.25,14800.0,United Kingdom
559202,72127,COLUMBIAN CANDLE ROUND,6.0,2011-07-07 10:40:00,1.25,13583.0,United Kingdom
578459,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,20.0,2011-11-24 12:30:00,2.95,12388.0,Australia
578479,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2.0,,0.42,15858.0,United Kingdom typoo
540995,22834,HAND WARMER BABUSHKA DESIGN,5.0,2011-01-13 09:30:00,1.63,,United Kingdom
576611,21811,HANGING HEART WITH BELL,6.0,2011-11-15 16:29:00,0.39,17357.0,United Kingdom
568716,22961,JAM MAKING SET PRINTED,1.0,2011-09-28 16:13:00,3.29,,United Kingdom
581404,21908,CHOCOLATE THIS WAY METAL SIGN,6.0,2011-12-08 13:47:00,2.1,13680.0,United Kingdom
570187,23293,SET OF 12 FAIRY CAKE BAKING CASES,2.0,2011-10-07 15:09:00,2.46,,United Kingdom
576783,22505,MEMO BOARD COTTAGE DESIGN,8.0,2011-11-16 13:38:00,4.95,13447.0,United Kingdom
574298,84596F,SMALL MARSHMALLOWS PINK BOWL bad_value,1.0,,0.83,,United Kingdom typoo
580553,20975,12 PENCILS SMALL TUBE RED RETROSPOT,72.0,2011-12-05 10:14:00,0.65,12646.0,USA
542252,22195,LARGE HEART MEASURING SPOONS bad_value,2.0,,3.29,,United Kingdom
565918,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1.0,2011-09-07 16:27:00,3.25,13249.0,United Kingdom ???
578928,23319,BOX OF 6 MINI 50'S CRACKERS,4.0,,2.49,15443.0,United Kingdom
541813,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12.0,2011-01-21 15:36:00,0.42,18239.0,United Kingdom
539718,22469,HEART OF WICKER SMALL,3.0,2010-12-21 13:06:00,3.36,,United Kingdom
576644,82581,TOILET METAL SIGN,2.0,2011-11-16 10:01:00,1.25,,United Kingdom
580188,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6.0,2011-12-02 12:02:00,4.25,16440.0,United Kingdom
569262,23293,SET OF 12 FAIRY CAKE BAKING CASES,8.0,2011-10-03 11:36:00,0.83,14815.0,United Kingdom
569921,23468,TUSCAN VILLA BIRD TABLE,4.0,2011-10-06 17:28:00,8.25,12523.0,France
560504,23207,LUNCH BAG ALPHABET DESIGN ???,20.0,2011-07-19 11:47:00,1.65,13081.0,United Kingdom
544472,22797,CHEST OF DRAWERS GINGHAM HEART @@@,1.0,2011-02-21 09:09:00,16.95,15129.0,United Kingdom ###
554117,23207,LUNCH BAG ALPHABET DESIGN,10.0,2011-05-22 15:12:00,1.65,13758.0,United Kingdom mixed_CASE
581131,22383,LUNCH BAG SUKI DESIGN,2.0,2011-12-07 12:51:00,1.65,16393.0,United Kingdom
576078,84836,ZINC METAL HEART DECORATION,6.0,2011-11-13 16:22:00,1.25,14432.0,United Kingdom
580903,21916,SET 12 RETRO WHITE CHALK STICKS,5.0,,0.42,14606.0,United Kingdom mixed_CASE
568411,23349,ROLL WRAP VINTAGE CHRISTMAS,1.0,2011-09-27 10:52:00,2.46,,United Kingdom
540839,22971,QUEENS GUARD COFFEE MUG,2.0,2011-01-11 15:42:00,2.55,16791.0,United Kingdom
569261,-628830.000,STRAWBERRY BATH SPONGE,4.0,2011-10-03 11:34:00,1.25,17321.0,United Kingdom
570690,21933,PINK VINTAGE PAISLEY PICNIC BAG,1.0,,2.46,,United Kingdom
563439,20675,BLUE POLKADOT BOWL,2.0,2011-08-16 13:05:00,2.46,,United Kingdom
569028,23550,WRAP ALPHABET POSTER,25.0,2011-09-30 10:20:00,0.42,14911.0,EIRE
538201,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1.0,,0.85,15723.0,United Kingdom INVALID
580610,22697,GREEN REGENCY TEACUP AND SAUCER,3.0,2011-12-05 11:48:00,5.79,,United Kingdom
574501,21427,SKULLS STORAGE BOX SMALL,5.0,2011-11-04 13:15:00,2.1,12577.0,France
556484,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2.0,2011-06-12 13:17:00,2.95,16938.0,United Kingdom INVALID
540098,47591D,PINK FAIRY CAKE CHILDRENS APRON,1.0,2011-01-04 15:50:00,1.95,16241.0,United Kingdom @@@
537133,22272,FELTCRAFT DOLL MARIA,1.0,2010-12-05 12:29:00,2.95,18156.0,United Kingdom
569524,23247,BISCUIT TIN 50'S CHRISTMAS,1.0,2011-10-04 14:42:00,2.89,14506.0,United Kingdom
562579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2011-08-07 13:30:00,2.55,16950.0,United Kingdom
574893,23208,LUNCH BAG VINTAGE LEAF DESIGN @@@,2.0,,1.65,18036.0,United Kingdom
577058,23341,PINK DINER WALL CLOCK,1.0,2011-11-17 14:29:00,8.5,18122.0,United Kingdom
561801,20719,WOODLAND CHARLOTTE BAG,10.0,,0.85,12981.0,United Kingdom
544434,22963,JAM JAR WITH GREEN LID,2.0,2011-02-18 16:12:00,1.63,,United Kingdom
568987,22728,ALARM CLOCK BAKELIKE PINK,8.0,2011-09-29 15:58:00,3.75,12709.0,Germany
562878,22098,BOUDOIR SQUARE TISSUE BOX,1.0,2011-08-10 10:45:00,0.39,16241.0,United Kingdom
550000,22084,PAPER CHAIN KIT EMPIRE,6.0,2011-04-14 09:18:00,2.95,17058.0,United Kingdom
538012,22694,WICKER STAR mixed_CASE,2.0,,2.1,14527.0,United Kingdom
541595,22416,SET OF 36 DOILIES SPACEBOY DESIGN ???,1.0,,1.45,14606.0,United Kingdom @@@
539586,47504H,ENGLISH ROSE SPIRIT LEVEL,24.0,2010-12-20 13:08:00,0.85,14298.0,United Kingdom
540021,82600,NO SINGING METAL SIGN,1.0,2011-01-04 12:51:00,2.1,17841.0,United Kingdom
580719,22086,PAPER CHAIN KIT 50'S CHRISTMAS bad_value,40.0,,2.55,14739.0,United Kingdom mixed_CASE
569533,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,12.0,2011-10-04 15:21:00,0.19,16374.0,United Kingdom
561369,23288,GREEN VINTAGE SPOT BEAKER,2.0,2011-07-26 16:22:00,1.63,,United Kingdom
539262,22834,HAND WARMER BABUSHKA DESIGN,24.0,2010-12-16 14:35:00,0.85,15789.0,United Kingdom
555537,82482,WOODEN PICTURE FRAME WHITE FINISH,2.0,2011-06-05 12:37:00,2.55,15453.0,United Kingdom
568346,21889,WOODEN BOX OF DOMINOES,4.0,2011-09-26 15:28:00,2.46,14096.0,United Kingdom
546652,20711,JUMBO BAG TOYS,5.0,2011-03-15 14:18:00,4.13,,United Kingdom
565119,23209,LUNCH BAG VINTAGE DOILY,10.0,2011-09-01 11:38:00,1.65,16722.0,United Kingdom
571508,23239,SET OF 4 KNICK KNACK TINS POPPIES,2.0,2011-10-17 15:27:00,4.15,,United Kingdom
551655,21896,POTTING SHED TWINE INVALID,1.0,2011-05-03 12:07:00,2.1,17757.0,United Kingdom
553356,20728,LUNCH BAG CARS BLUE,10.0,2011-05-16 14:05:00,1.65,14038.0,United Kingdom
550953,37446,MINI CAKE STAND WITH HANGING CAKES,3.0,2011-04-21 16:17:00,3.29,,United Kingdom
578858,20973,12 PENCIL SMALL TUBE WOODLAND,10.0,2011-11-27 11:22:00,0.65,18145.0,United Kingdom
547195,21217,RED RETROSPOT ROUND CAKE TINS,3.0,2011-03-21 12:42:00,9.95,17204.0,United Kingdom
559693,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2.0,2011-07-11 16:21:00,1.63,,United Kingdom
547042,82484,WOOD BLACK BOARD ANT WHITE FINISH,1.0,2011-03-20 11:00:00,16.63,,United Kingdom
549743,20974,12 PENCILS SMALL TUBE SKULL,24.0,2011-04-12 10:05:00,0.65,16186.0,United Kingdom
577554,23430,BLUE RETRO KITCHEN WALL CLOCK,1.0,2011-11-20 15:35:00,8.15,15533.0,United Kingdom
564535,23335,EGG FRYING PAN IVORY,6.0,2011-08-25 15:10:00,2.08,18075.0,United Kingdom
544106,85186C,BUNNY EGG GARLAND,48.0,2011-02-16 10:47:00,0.42,14530.0,United Kingdom
555650,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6.0,2011-06-06 13:48:00,2.95,14156.0,EIRE
565840,23301,GARDENERS KNEELING PAD KEEP CALM,1.0,2011-09-07 12:02:00,3.29,,United Kingdom
560772,21577,SAVE THE PLANET COTTON TOTE BAG,8.0,2011-07-20 16:12:00,1.63,,United Kingdom
554129,21136,PAINTED METAL PEARS ASSORTED,8.0,2011-05-23 09:39:00,1.69,14189.0,United Kingdom
537240,48194,DOORMAT HEARTS,1.0,2010-12-06 10:08:00,14.43,,United Kingdom
536787,82482,WOODEN PICTURE FRAME WHITE FINISH,6.0,2010-12-02 15:24:00,2.1,17850.0,United Kingdom
544895,82580,BATHROOM METAL SIGN,12.0,2011-02-24 12:22:00,0.55,14189.0,United Kingdom
577768,23219,LAUREL STAR ANTIQUE SILVER,1.0,2011-11-21 15:18:00,2.46,,United Kingdom
576617,22229,BUNNY WOODEN PAINTED WITH FLOWER,1.0,2011-11-15 16:57:00,1.63,,United Kingdom
547788,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.0,2011-03-25 12:00:00,5.79,,United Kingdom
561242,23203,JUMBO BAG DOILEY PATTERNS,10.0,2011-07-26 11:05:00,2.08,16258.0,United Kingdom
544677,21908,CHOCOLATE THIS WAY METAL SIGN,2.0,2011-02-22 16:13:00,2.1,18196.0,United Kingdom
571748,22726,ALARM CLOCK BAKELIKE GREEN ###,4.0,,3.75,18077.0,United Kingdom ???
568095,20761,BLUE PAISLEY SKETCHBOOK ???,4.0,2011-09-23 14:49:00,3.75,14911.0,EIRE ???
554906,22384,LUNCH BAG PINK POLKADOT typoo,10.0,,1.65,14194.0,United Kingdom typoo
576665,23266,SET OF 3 WOODEN STOCKING DECORATION,4.0,2011-11-16 11:46:00,1.25,17841.0,United Kingdom
566291,22920,HERB MARKER BASIL,5.0,2011-09-11 15:31:00,0.65,12965.0,United Kingdom
547023,22127,PARTY CONES CARNIVAL ASSORTED,120.0,2011-03-18 15:54:00,1.06,16422.0,United Kingdom
576932,23300,GARDENERS KNEELING PAD CUP OF TEA,4.0,2011-11-17 11:12:00,1.65,15443.0,United Kingdom
569691,23493,VINTAGE DOILY TRAVEL SEWING KIT,10.0,2011-10-05 15:09:00,1.95,18223.0,United Kingdom
566060,71459,HANGING JAM JAR T-LIGHT HOLDERS,12.0,2011-09-08 15:27:00,1.66,,United Kingdom
566299,23210,WHITE ROCKING HORSE HAND PAINTED,24.0,,1.25,16871.0,United Kingdom mixed_CASE
558748,47566B,TEA TIME PARTY BUNTING,1.0,2011-07-03 10:23:00,4.95,17800.0,United Kingdom
580727,21411,GINGHAM HEART  DOORSTOP RED,1.0,2011-12-05 17:17:00,8.29,14096.0,United Kingdom
552857,22884,NUMBER TILE VINTAGE FONT 5 typoo,2.0,,4.13,,United Kingdom ???
540355,22110,BIRD HOUSE HOT WATER BOTTLE,8.0,,7.62,,United Kingdom mixed_CASE
560732,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY mixed_CASE,2.0,2011-07-20 14:55:00,1.25,14056.0,United Kingdom
565092,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24.0,2011-09-01 10:36:00,0.55,14092.0,United Kingdom
557289,21588,RETROSPOT GIANT TUBE MATCHES,1.0,2011-06-19 12:58:00,2.55,16880.0,United Kingdom
549435,21122,SET/10 PINK POLKADOT PARTY CANDLES,24.0,2011-04-08 12:33:00,1.25,12356.0,Portugal
559668,22303,COFFEE MUG APPLES DESIGN,36.0,2011-07-11 13:40:00,2.1,13394.0,United Kingdom
556671,22884,NUMBER TILE VINTAGE FONT 5,1.0,2011-06-13 16:33:00,1.95,17841.0,United Kingdom
577025,21258,VICTORIAN SEWING BOX LARGE,1.0,2011-11-17 12:54:00,12.75,16161.0,United Kingdom
572913,23301,GARDENERS KNEELING PAD KEEP CALM,2.0,2011-10-26 16:21:00,1.65,15993.0,United Kingdom
542796,21355,TOAST ITS - I LOVE YOU,6.0,2011-02-01 11:07:00,1.25,17356.0,United Kingdom
541696,90202A,PURPLE ENAMEL FLOWER HAIR TIE,2.0,2011-01-20 18:08:00,2.9,,United Kingdom
551518,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2.0,2011-05-01 11:36:00,4.15,15708.0,United Kingdom
577479,23197,SKETCHBOOK MAGNETIC SHOPPING LIST @@@,12.0,,1.45,14911.0,EIRE
578506,23196,VINTAGE LEAF MAGNETIC NOTEPAD,4.0,2011-11-24 13:01:00,1.45,17458.0,United Kingdom
571498,22593,CHRISTMAS GINGHAM STAR,2.0,2011-10-17 15:06:00,0.85,17841.0,United Kingdom
562539,22900,SET 2 TEA TOWELS I LOVE LONDON,4.0,2011-08-05 15:30:00,3.25,17220.0,United Kingdom
576519,23318,BOX OF 6 MINI VINTAGE CRACKERS,6.0,2011-11-15 12:25:00,2.49,12676.0,Sweden
578688,23232,WRAP VINTAGE LEAF DESIGN,25.0,2011-11-25 09:27:00,0.42,16719.0,United Kingdom
571017,22952,60 CAKE CASES VINTAGE CHRISTMAS,24.0,2011-10-13 12:17:00,0.55,15116.0,United Kingdom
566816,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12.0,2011-09-15 10:53:00,4.25,12731.0,France
581217,85099C,JUMBO  BAG BAROQUE BLACK WHITE ###,2.0,,4.13,,United Kingdom @@@
577531,22672,FRENCH BATHROOM SIGN BLUE METAL,1.0,2011-11-20 13:58:00,3.29,,United Kingdom
576323,22735,RIBBON REEL SOCKS AND MITTENS,2.0,2011-11-14 15:10:00,1.65,16161.0,United Kingdom
574077,21616,4 PEAR BOTANICAL DINNER CANDLES,1.0,2011-11-02 15:56:00,1.25,17999.0,United Kingdom
560145,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,2011-07-15 11:04:00,1.25,13381.0,United Kingdom
550183,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6.0,2011-04-14 17:58:00,2.55,14105.0,United Kingdom
569533,22866,HAND WARMER SCOTTY DOG DESIGN,4.0,2011-10-04 15:21:00,2.1,16374.0,United Kingdom
536557,82484,WOOD BLACK BOARD ANT WHITE FINISH,1.0,2010-12-01 14:41:00,6.45,17841.0,United Kingdom
573585,23204,CHARLOTTE BAG APPLES DESIGN,2.0,2011-10-31 14:41:00,1.63,,United Kingdom
570465,23240,SET OF 4 KNICK KNACK TINS DOILY,1.0,2011-10-10 16:02:00,8.29,,United Kingdom
